subject,number,section,times,locations,areas,skills,num_students,rating,workload,Hu,Sc,So,L,QR,WR
ACCT,270,1,MW 8.45-10.00,EVANS 4410,,[],69.0,3.43,3.08,False,False,False,False,False,False
AFAM,115,1,TTh 11.35-12.50,,Hu,[],13.0,4.91,2.2,True,False,False,False,False,False
AFAM,160,1,TTh 10.30-11.20 + 1,WLH 207,Hu,[],34.0,3.79,3.1,True,False,False,False,False,False
AFAM,170,1,TTh 13.30-14.20 + 1,SSS 114,Hu,[],327.0,4.95,2.41,True,False,False,False,False,False
AFAM,180,1,TTh 13.00-14.15,WLH 119,Hu,WR,28.0,2.95,2.48,True,False,False,False,False,True
AFAM,183,1,TTh 13.30-14.20,LORIA B51,Hu,[],6.0,4.0,3.7800000000000002,True,False,False,False,False,False
AFAM,192,1,TTh 11.35-12.50,WLH 201,So,[],75.0,3.92,3.32,False,False,True,False,False,False
AFAM,202,1,W 9.25-11.15,PR230 101,Hu,WR,15.0,4.64,4.11,True,False,False,False,False,True
AFAM,203,1,TTh 9.00-10.15,STOECK 106,Hu,[],29.0,4.06,3.51,True,False,False,False,False,False
AFAM,213,1,W 13.30-15.20,WALL81 301,Hu,WR,16.0,4.91,3.26,True,False,False,False,False,True
AFAM,216,1,T 15.30-17.20 + 1,WALL81 301 + 1,Hu,[],12.0,4.2,2.6,True,False,False,False,False,False
AFAM,227,1,W 9.25-11.15,WALL81 201,Hu,[],15.0,4.0,3.27,True,False,False,False,False,False
AFAM,231,1,TTh 13.00-14.15,WLH 012,So,[],9.0,4.17,3.4,False,False,True,False,False,False
AFAM,244,1,W 13.30-15.20,WLH 203,So,[],17.0,4.31,2.67,False,False,True,False,False,False
AFAM,246,1,W 15.30-17.20,WALL81 201,Hu,[],12.0,3.6,3.5,True,False,False,False,False,False
AFAM,248,3,W 17.45-19.35,WALL81 101,Hu,[],14.0,3.67,3.38,True,False,False,False,False,False
AFAM,253,1,TTh 11.35-12.50,STOECK 312,Hu,[],28.0,3.66,2.99,True,False,False,False,False,False
AFAM,259,1,W 13.30-15.20,WALL81 201,Hu,[],24.0,4.9,3.5,True,False,False,False,False,False
AFAM,305,1,MW 11.35-12.50,WLH 112,Hu,[],17.0,4.64,3.76,True,False,False,False,False,False
AFAM,313,1,TTh 13.30-15.20,ELM294 303,Hu,[],18.0,4.58,2.45,True,False,False,False,False,False
AFAM,315,1,M 15.30-17.20,YK220 100,So,[],23.0,4.92,2.92,False,False,True,False,False,False
AFAM,373,1,M 15.30-17.20,RKZ 08,Hu,[],14.0,3.75,3.02,True,False,False,False,False,False
AFAM,378,1,1 HTBA,,"Hu, So",[],9.0,4.86,3.43,True,False,True,False,False,False
AFAM,390,1,M 13.30-15.20,WALL81 201,So,[],5.0,3.36,2.3,False,False,True,False,False,False
AFAM,399,1,M 13.30-15.20,RKZ 08,So,[],15.0,3.7199999999999998,3.41,False,False,True,False,False,False
AFAM,426,1,T 13.30-15.20,WALL81 201,Hu,[],17.0,4.46,4.17,True,False,False,False,False,False
AFAM,471,1,1 HTBA,,,[],4.0,,,False,False,False,False,False,False
AFAM,480,1,M 9.25-11.15,WALL81 201,,[],11.0,4.08,2.93,False,False,False,False,False,False
AFAM,491,1,1 HTBA,,,[],1.0,3.8200000000000003,4.22,False,False,False,False,False,False
AFAM,505,1,W 11.35-13.15,WALL81 201,,[],4.0,4.11,3.45,False,False,False,False,False,False
AFAM,687,1,M 15.30-17.20,WALL81 201,,[],15.0,4.51,3.34,False,False,False,False,False,False
AFAM,716,1,F 9.25-11.15,BRW35 215,,[],10.0,4.63,2.81,False,False,False,False,False,False
AFAM,773,1,M 11.30-13.20,WALL81 201,,[],8.0,3.84,2.2,False,False,False,False,False,False
AFAM,775,1,1 HTBA,,,[],12.0,4.33,3.33,False,False,False,False,False,False
AFAM,832,1,W 16.00-18.00,WLH 202,,[],2.0,,,False,False,False,False,False,False
AFAM,880,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AFAM,880,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AFAM,880,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AFAM,895,1,1 HTBA,,,[],9.0,4.5,3.5,False,False,False,False,False,False
AFST,128,1,T 13.30-15.20,YK220 001,Hu,[],13.0,3.63,2.88,True,False,False,False,False,False
AFST,160,1,M 13.30-15.20,WALL81 301,So,[],18.0,4.67,3.11,False,False,True,False,False,False
AFST,184,1,TTh 10.30-11.20 + 1,WLH 207,Hu,[],34.0,3.34,3.25,True,False,False,False,False,False
AFST,231,1,TTh 13.00-14.15,WLH 012,So,[],9.0,5.0,3.5700000000000003,False,False,True,False,False,False
AFST,234,1,Th 13.30-15.20,RKZ 06,So,[],18.0,4.61,2.48,False,False,True,False,False,False
AFST,238,1,TTh 11.35-12.50,WLH 201,So,[],75.0,4.07,3.21,False,False,True,False,False,False
AFST,250,1,M 9.25-11.15,LC 206,Hu,[],11.0,4.83,3.33,True,False,False,False,False,False
AFST,295,1,TTh 11.35-12.50,LC 209,Hu,WR,10.0,3.75,3.38,True,False,False,False,False,True
AFST,306,1,M 15.30-17.20,WLH 011,,[],14.0,4.31,2.76,False,False,False,False,False,False
AFST,327,1,W 15.30-17.20,RKZ 04,,[],13.0,4.38,2.88,False,False,False,False,False,False
AFST,333,1,MW 11.35-12.25,LORIA 351,Hu,[],70.0,4.48,3.51,True,False,False,False,False,False
AFST,335,1,1 HTBA,,Hu,[],87.0,4.62,3.66,True,False,False,False,False,False
AFST,382,1,F 15.30-17.20,RKZ 02,So,[],5.0,3.94,3.16,False,False,True,False,False,False
AFST,400,1,W 13.30-15.20,WTS A38,So,[],13.0,3.74,3.15,False,False,True,False,False,False
AFST,435,1,TTh 10.30-12.20,,Hu,[],18.0,4.59,1.6800000000000002,True,False,False,False,False,False
AFST,481,1,W 13.30-15.20,WALL81 301,Hu,WR,16.0,4.93,3.36,True,False,False,False,False,True
AFST,505,1,T 15.30-17.20,WLH 003,,[],5.0,3.63,2.58,False,False,False,False,False,False
AFST,510,1,M 13.30-15.20,WALL81 301,,[],18.0,4.67,3.11,False,False,False,False,False,False
AFST,534,1,T 10.30-12.20,LORIA 358,,[],3.0,,,False,False,False,False,False,False
AFST,540,1,M 9.25-11.15,LC 206,,[],11.0,4.83,3.33,False,False,False,False,False,False
AFST,568,1,T 10.00-11.50,,,[],,,,False,False,False,False,False,False
AFST,590,1,T 13.30-15.20 + 1,LUCE 302,,[],6.0,,,False,False,False,False,False,False
AFST,834,1,M 13.30-15.20,LC 212,,[],9.0,4.0,3.29,False,False,False,False,False,False
AFST,839,1,W 9.25-11.15,BASSLB L71,,[],3.0,4.0,3.0,False,False,False,False,False,False
AFST,916,1,T 15.30-17.20,SDQ LATOURETTE,,[],,,,False,False,False,False,False,False
AFST,951,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AKKD,110,1,TTh 9.00-10.15,SML 323,,L,5.0,4.5,4.5,False,False,False,True,False,False
AKKD,501,1,TTh 9.00-10.15,SML 323,,[],5.0,4.5,4.5,False,False,False,False,False,False
AKKD,503,1,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
AMST,007,1,M 13.00-16.00,LORIA 358,Hu,WR,17.0,4.82,2.38,True,False,False,False,False,True
AMST,029,1,1 HTBA,,Hu,[],,,,True,False,False,False,False,False
AMST,116,1,MW 13.30-14.20,WTS A30,Hu,[],47.0,4.49,2.89,True,False,False,False,False,False
AMST,141,1,TTh 11.35-12.25,YK212 106,Hu,[],14.0,4.19,3.16,True,False,False,False,False,False
AMST,160,1,TTh 10.30-11.20 + 1,WLH 207,Hu,[],34.0,3.76,3.09,True,False,False,False,False,False
AMST,188,1,TTh 13.30-14.20,WLH 117,Hu,[],26.0,3.9,3.06,True,False,False,False,False,False
AMST,209,1,TTh 13.00-14.15,WLH 201,So,[],171.0,4.71,3.33,False,False,True,False,False,False
AMST,227,1,W 9.25-11.15,WALL81 201,Hu,[],15.0,4.0,3.27,True,False,False,False,False,False
AMST,236,1,TTh 11.35-12.25,HLH17 101,Hu,WR,58.0,3.64,3.04,True,False,False,False,False,True
AMST,238,1,TTh 11.35-12.50,WLH 201,So,[],75.0,4.07,3.21,False,False,True,False,False,False
AMST,257,1,T 9.25-11.15,LC 204,Hu,[],16.0,3.45,3.41,True,False,False,False,False,False
AMST,258,1,W 13.30-15.20,LC 212,Hu,[],14.0,4.25,3.2,True,False,False,False,False,False
AMST,309,1,W 13.30-15.20,WALL81 201,Hu,[],24.0,4.24,3.13,True,False,False,False,False,False
AMST,312,1,W 15.30-17.20,WLH 013,Hu,[],16.0,4.15,3.19,True,False,False,False,False,False
AMST,325,1,T 9.25-11.15 + 1,WLH 009,Hu,[],1.0,3.25,3.25,True,False,False,False,False,False
AMST,332,1,W 13.30-15.20,WALL81 401,Hu,[],18.0,4.59,2.0,True,False,False,False,False,False
AMST,335,1,TTh 13.00-14.15,YK220 002,"Hu, So",[],19.0,3.7199999999999998,2.8,True,False,True,False,False,False
AMST,341,1,M 13.30-15.20,RKZ 08,So,[],15.0,3.9,3.5,False,False,True,False,False,False
AMST,345,1,M 13.30-15.20,WLH 011,So,[],15.0,4.23,4.01,False,False,True,False,False,False
AMST,349,1,T 10.30-12.20,CCAM 103,,[],12.0,4.3,2.73,False,False,False,False,False,False
AMST,355,1,M 15.30-17.20,RKZ 08,Hu,[],14.0,4.02,3.05,True,False,False,False,False,False
AMST,369,1,1 HTBA,,Hu,[],12.0,4.29,3.27,True,False,False,False,False,False
AMST,374,1,TTh 9.00-10.15,LC 104,Hu,WR,9.0,4.44,3.7800000000000002,True,False,False,False,False,True
AMST,403,1,Th 13.30-15.20,DC 215,Hu,[],14.0,4.24,3.15,True,False,False,False,False,False
AMST,406,1,1 HTBA,,Hu,WR,3.0,3.86,3.12,True,False,False,False,False,True
AMST,410,1,Th 13.30-15.20,BASSLB L73,Hu,WR,17.0,4.77,4.18,True,False,False,False,False,True
AMST,435,1,Th 13.30-15.20,SA10 105,So,[],13.0,4.49,3.79,False,False,True,False,False,False
AMST,439,1,W 13.30-15.20,WLH 003,"Hu, So",[],26.0,4.09,3.33,True,False,True,False,False,False
AMST,441,1,W 9.25-11.15,HLH28 B-1,Hu,WR,17.0,3.87,3.09,True,False,False,False,False,True
AMST,443,1,T 13.30-15.20,WALL81 201,Hu,[],17.0,4.46,4.17,True,False,False,False,False,False
AMST,451,1,Th 13.30-15.20,WALL81 301,Hu,[],14.0,4.45,3.47,True,False,False,False,False,False
AMST,462,1,W 15.30-17.20,YK212 004,So,[],12.0,4.42,3.48,False,False,True,False,False,False
AMST,463,1,W 10.30-13.20 + 1,DMCA,,[],10.0,3.6,3.23,False,False,False,False,False,False
AMST,471,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,479,1,T 13.30-15.20,WALL81 401,Hu,[],17.0,4.58,3.54,True,False,False,False,False,False
AMST,486,1,T 13.30-15.20,WALL81 301,Hu,[],23.0,4.22,3.44,True,False,False,False,False,False
AMST,491,1,1 HTBA,,,[],3.0,3.81,3.7199999999999998,False,False,False,False,False,False
AMST,491,2,1 HTBA,,,[],3.0,3.81,3.7199999999999998,False,False,False,False,False,False
AMST,493,1,M 15.30-17.20 + 1,WLH 112,,[],9.0,3.7199999999999998,3.19,False,False,False,False,False,False
AMST,600,1,W 9.25-11.15,WLH 004,,[],7.0,3.48,2.23,False,False,False,False,False,False
AMST,622,1,M 13.30-15.20,LORIA 258,,[],8.0,5.0,,False,False,False,False,False,False
AMST,630,1,T 13.30-15.20 + 1,LORIA 258,,[],14.0,4.14,3.14,False,False,False,False,False,False
AMST,687,1,W 15.30-17.20,BRW35 215,,[],17.0,4.6,3.8,False,False,False,False,False,False
AMST,701,1,M 15.30-17.20,WALL81 201,,[],15.0,4.51,3.34,False,False,False,False,False,False
AMST,716,1,Th 13.30-15.20,YUAG 054,,[],8.0,3.67,3.17,False,False,False,False,False,False
AMST,746,1,T 13.30-15.20 + 1,SA10 105,,[],13.0,3.5,2.5,False,False,False,False,False,False
AMST,771,1,1 HTBA,,,[],12.0,4.33,3.33,False,False,False,False,False,False
AMST,802,1,T 13.30-15.20,BRW35 221,,[],10.0,3.2,3.2,False,False,False,False,False,False
AMST,832,1,W 10.30-13.20 + 1,DMCA,,[],10.0,3.56,3.44,False,False,False,False,False,False
AMST,900,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,900,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,900,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,900,4,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,900,5,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,901,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,901,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,901,3,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
AMST,901,4,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
AMST,901,5,1 HTBA,,,[],3.0,,,False,False,False,False,False,False
AMST,901,6,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,902,1,1 HTBA,,,[],6.0,4.3,2.2,False,False,False,False,False,False
AMST,903,1,Th 13.30-15.20,DC 215,,[],14.0,4.4,3.27,False,False,False,False,False,False
AMST,904,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,905,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,905,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMST,910,1,F 9.25-11.15,BRW35 215,,[],10.0,4.63,2.81,False,False,False,False,False,False
AMST,917,1,W 15.30-17.20,,,[],5.0,,,False,False,False,False,False,False
AMTH,222,1,MWF 10.30-11.20,WTS A53,,QR,67.0,2.94,2.98,False,False,False,False,True,False
AMTH,222,2,TTh 9.00-10.15,WTS A60,,QR,39.0,2.94,2.98,False,False,False,False,True,False
AMTH,244,1,TTh 11.35-12.50,ML 211,,QR,80.0,3.56,3.51,False,False,False,False,True,False
AMTH,247,1,1 HTBA,,,QR,13.0,3.11,2.95,False,False,False,False,True,False
AMTH,262,1,1 HTBA,,,QR,62.0,3.02,3.34,False,False,False,False,True,False
AMTH,342,1,MW 13.00-14.15,DL 514,,QR,4.0,3.11,4.22,False,False,False,False,True,False
AMTH,420,1,MW 14.30-15.45,LOM 206,Sc,QR,9.0,4.86,3.0,False,True,False,False,True,False
AMTH,428,1,MWF 10.30-11.20,KGL 116,Sc,QR,25.0,3.76,3.04,False,True,False,False,True,False
AMTH,437,1,TTh 13.00-14.15,WTS A51,,QR,53.0,3.6,3.64,False,False,False,False,True,False
AMTH,447,1,MW 11.35-12.50,,,[],5.0,5.0,4.0,False,False,False,False,False,False
AMTH,480,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
AMTH,482,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
AMTH,490,1,1 HTBA,,,[],1.0,3.2,3.67,False,False,False,False,False,False
AMTH,491,1,1 HTBA,,,[],4.0,4.1,4.0,False,False,False,False,False,False
AMTH,525,1,1 HTBA,,,[],4.0,4.5,1.0,False,False,False,False,False,False
AMTH,553,1,TTh 11.35-12.50,HLH17 05,,[],27.0,4.0,4.38,False,False,False,False,False,False
AMTH,710,1,TTh 13.00-14.15,LOM 206,,[],13.0,2.8,1.4,False,False,False,False,False,False
AMTH,999,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,011,1,TTh 14.30-15.45 + 1,WTS A30,So,[],13.0,4.72,3.17,False,False,True,False,False,False
ANTH,061,1,MW 11.35-12.50,SA10 16,So,[],10.0,4.05,2.39,False,False,True,False,False,False
ANTH,116,1,MW 14.30-15.45,WTS A30,"Sc, So",[],53.0,3.21,2.46,False,True,True,False,False,False
ANTH,129,1,W 13.30-15.20,WTS A68,So,[],5.0,4.75,3.5,False,False,True,False,False,False
ANTH,160,1,M 13.30-15.20,WALL81 301,So,[],18.0,4.67,3.11,False,False,True,False,False,False
ANTH,171,1,MW 9.00-10.15,WLH 201,So,[],144.0,3.6,2.33,False,False,True,False,False,False
ANTH,205,1,TTh 11.35-12.50,PH 207,So,[],19.0,3.47,2.73,False,False,True,False,False,False
ANTH,211,1,TTh 13.00-14.15,WLH 012,So,[],9.0,4.17,3.4,False,False,True,False,False,False
ANTH,236,1,TTh 14.30-15.45,WTS A74,So,[],19.0,4.0,2.5,False,False,True,False,False,False
ANTH,244,1,TTh 11.35-12.50,WTS A48,So,[],3.0,4.42,3.16,False,False,True,False,False,False
ANTH,258,1,T 9.25-11.15,WTS B31,So,[],5.0,4.67,3.33,False,False,True,False,False,False
ANTH,269,1,TTh 13.00-14.15,HLH17 03,So,[],14.0,3.73,2.36,False,False,True,False,False,False
ANTH,300,1,TTh 9.00-10.15,WTS A74,"Sc, So",[],75.0,3.51,2.47,False,True,True,False,False,False
ANTH,309,1,Th 13.30-15.20,WTS A48,So,[],13.0,4.37,2.71,False,False,True,False,False,False
ANTH,316L,1,W 14.30-17.30,HLH51 01,,[],13.0,3.7800000000000002,2.38,False,False,False,False,False,False
ANTH,318,1,TTh 14.30-15.45,WTS A42,So,[],3.0,,,False,False,True,False,False,False
ANTH,322,1,T 9.25-11.15,SA10 212,So,[],11.0,4.3,3.43,False,False,True,False,False,False
ANTH,330,1,TTh 14.30-15.45,WLH 007,So,[],4.0,,,False,False,True,False,False,False
ANTH,342,1,T 13.30-15.20,SA10 212,So,[],14.0,3.73,2.74,False,False,True,False,False,False
ANTH,366,1,Th 13.30-15.20,SA10 105,So,[],13.0,4.32,3.71,False,False,True,False,False,False
ANTH,367,1,W 9.25-11.15,WTS B74,,[],14.0,4.42,3.23,False,False,False,False,False,False
ANTH,379,1,1 HTBA,,"Hu, So",[],9.0,4.86,3.43,True,False,True,False,False,False
ANTH,386,1,W 13.30-15.20,SML 120C,So,WR,19.0,4.31,3.03,False,False,True,False,False,True
ANTH,388,1,W 9.25-11.15,SA10 105,So,[],5.0,4.75,3.31,False,False,True,False,False,False
ANTH,406,1,Th 13.30-15.20,RKZ 102,So,[],11.0,3.9699999999999998,3.23,False,False,True,False,False,False
ANTH,409,1,Th 13.30-15.20,RKZ 241,So,[],16.0,4.15,3.23,False,False,True,False,False,False
ANTH,413,1,W 13.30-15.20,SA10 212,So,[],5.0,4.5,3.17,False,False,True,False,False,False
ANTH,417,1,W 13.30-15.20,HLH51 101,So,[],10.0,4.0,3.0,False,False,True,False,False,False
ANTH,448,1,W 15.30-17.20,SA10 105,So,[],13.0,4.8,3.9,False,False,True,False,False,False
ANTH,450,1,Th 9.25-11.15,HLH51 101,So,[],7.0,4.25,3.0,False,False,True,False,False,False
ANTH,471,1,1 HTBA,,,[],6.0,4.09,3.31,False,False,False,False,False,False
ANTH,472,1,1 HTBA,,,[],1.0,4.5,3.0,False,False,False,False,False,False
ANTH,491,1,1 HTBA,,,[],2.0,4.01,4.23,False,False,False,False,False,False
ANTH,500,1,T 9.25-11.15,SA10 220,,[],5.0,4.44,3.34,False,False,False,False,False,False
ANTH,501,1,T 13.30-15.20,SA10 110,,[],5.0,4.5,3.52,False,False,False,False,False,False
ANTH,502,1,M 9.25-11.15,SA10 212,,[],5.0,4.27,3.25,False,False,False,False,False,False
ANTH,503,1,T 13.30-15.20 + 1,SA10 105,,[],13.0,3.5,2.5,False,False,False,False,False,False
ANTH,513,1,W 13.30-15.20,SA10 212,,[],5.0,5.0,3.0,False,False,False,False,False,False
ANTH,528,1,T 13.30-15.20,YK220 001,,[],13.0,3.63,2.88,False,False,False,False,False,False
ANTH,541,1,W 13.30-15.20,SA10 105,,[],10.0,4.42,3.61,False,False,False,False,False,False
ANTH,542,1,T 13.30-15.20,SA10 212,,[],14.0,4.08,3.08,False,False,False,False,False,False
ANTH,548,1,W 15.30-17.20,HLH51 101,,[],1.0,,,False,False,False,False,False,False
ANTH,558,1,T 9.25-11.15,WTS B31,,[],5.0,4.67,3.33,False,False,False,False,False,False
ANTH,581,1,M 9.00-11.50,KRN 321,,[],2.0,,,False,False,False,False,False,False
ANTH,588,1,W 9.25-11.15,SA10 105,,[],5.0,5.0,3.0,False,False,False,False,False,False
ANTH,643,1,TTh 9.00-10.15,WTS A74,,[],75.0,3.62,2.4,False,False,False,False,False,False
ANTH,716L,1,W 14.30-17.30,HLH51 01,,[],13.0,3.77,2.46,False,False,False,False,False,False
ANTH,717,1,W 13.30-15.20,HLH51 101,,[],10.0,4.0,3.0,False,False,False,False,False,False
ANTH,750,1,Th 9.25-11.15,HLH51 101,,[],7.0,4.25,3.0,False,False,False,False,False,False
ANTH,769,1,Th 13.30-15.20,YUAG 054,,[],10.0,,,False,False,False,False,False,False
ANTH,771,1,TTh 11.35-12.50,HLH51 101,,[],8.0,4.75,3.25,False,False,False,False,False,False
ANTH,780,1,T 9.25-11.15,HLH51 101,,[],11.0,5.0,3.0,False,False,False,False,False,False
ANTH,806,1,1 HTBA,,,[],2.0,,,False,False,False,False,False,False
ANTH,836,1,TTh 14.30-15.45,WTS A74,,[],19.0,4.0,2.5,False,False,False,False,False,False
ANTH,849,1,M 13.30-15.20,SA10 212,,[],5.0,5.0,3.75,False,False,False,False,False,False
ANTH,950,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,950,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,951,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,951,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,951,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,951,4,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,951,5,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,951,6,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,953,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,953,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,954,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,954,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,954,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ANTH,963,1,W 17.30-19.20,PH 207,,[],23.0,4.0,2.2,False,False,False,False,False,False
APHY,050,1,MW 14.30-15.45,AKW 100,Sc,[],10.0,3.26,2.0,False,True,False,False,False,False
APHY,151,1,MW 11.35-12.50,WTS A60,,QR,54.0,3.36,3.7199999999999998,False,False,False,False,True,False
APHY,194,1,MW 13.00-14.15,ML 211,,QR,70.0,3.07,3.95,False,False,False,False,True,False
APHY,293,1,TTh 13.00-14.15,HLH17 YQI,Sc,QR,5.0,4.8,2.8,False,True,False,False,True,False
APHY,420,1,MW 9.00-10.15,SPL 63,Sc,QR,29.0,3.88,4.57,False,True,False,False,True,False
APHY,439,1,TTh 13.00-14.15,ML 107,Sc,QR,21.0,3.73,3.68,False,True,False,False,True,False
APHY,448,1,TTh 13.00-14.15,BCT 408,Sc,QR,23.0,3.12,3.15,False,True,False,False,True,False
APHY,458,1,TTh 11.35-12.50,BCT 508,Sc,QR,12.0,3.93,3.27,False,True,False,False,True,False
APHY,469,1,1 HTBA,,,[],,,,False,False,False,False,False,False
APHY,471,1,1 HTBA,,,[],6.0,4.0,3.89,False,False,False,False,False,False
APHY,548,1,TTh 13.00-14.15,BCT 408,,[],23.0,3.25,2.92,False,False,False,False,False,False
APHY,628,2,TTh 14.30-15.45,SPL 63,,[],15.0,3.73,3.31,False,False,False,False,False,False
APHY,634,1,MW 9.00-10.15,BCT 408,,[],18.0,3.58,4.45,False,False,False,False,False,False
APHY,675,1,TTh 11.35-12.50,BCT 508,,[],12.0,4.0,3.5,False,False,False,False,False,False
APHY,676,1,TTh 16.00-17.15,BCT 408,,[],26.0,4.03,3.32,False,False,False,False,False,False
APHY,990,1,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
APHY,990,2,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
APHY,990,3,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
APHY,990,4,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
APHY,990,5,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
APHY,990,6,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
APHY,990,7,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
APHY,990,8,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
APHY,990,9,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
APHY,990,10,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
APHY,990,11,1 HTBA,,,[],1.0,,,False,False,False,False,False,False
ARBC,110,1,M-F 9.25-10.15,LC 213,,L,9.0,3.83,4.04,False,False,False,True,False,False
ARBC,110,2,M-F 10.30-11.20,LC 213,,L,9.0,3.83,4.04,False,False,False,True,False,False
ARBC,110,3,M-F 11.35-12.25,LC 213,,L,9.0,3.83,4.04,False,False,False,True,False,False
ARBC,130,1,1 HTBA,,,L,15.0,3.47,3.88,False,False,False,True,False,False
ARBC,130,2,M-F 10.30-11.20,YK220 004,,L,15.0,3.47,3.88,False,False,False,True,False,False
ARBC,130,3,1 HTBA,,,L,15.0,3.47,3.88,False,False,False,True,False,False
ARBC,136,1,MW 11.35-12.50,WLH 015,,L,3.0,3.73,2.75,False,False,False,True,False,False
ARBC,150,1,MWF 9.25-10.15,YK212 106,,L,12.0,3.3,3.14,False,False,False,True,False,False
ARBC,150,2,MWF 11.35-12.25,YK220 003,,L,17.0,3.3,3.14,False,False,False,True,False,False
ARBC,162,1,MW 13.00-14.15,YK220 003,,L,6.0,4.25,3.33,False,False,False,True,False,False
ARBC,170,1,1 HTBA,,,L,7.0,4.83,3.0,False,False,False,True,False,False
ARBC,193,1,MW 13.00-14.15,WLH 015,,[],6.0,4.33,2.0,False,False,False,False,False,False
ARBC,500,1,M-F 9.25-10.15,LC 213,,[],9.0,4.09,4.28,False,False,False,False,False,False
ARBC,500,2,M-F 10.30-11.20,LC 213,,[],9.0,4.09,4.28,False,False,False,False,False,False
ARBC,500,3,M-F 11.35-12.25,LC 213,,[],9.0,4.09,4.28,False,False,False,False,False,False
ARBC,502,1,1 HTBA,,,[],15.0,4.05,3.77,False,False,False,False,False,False
ARBC,502,2,M-F 10.30-11.20,YK220 004,,[],15.0,4.05,3.77,False,False,False,False,False,False
ARBC,502,3,1 HTBA,,,[],15.0,4.05,3.77,False,False,False,False,False,False
ARBC,504,1,MWF 9.25-10.15,YK212 106,,[],12.0,3.68,3.25,False,False,False,False,False,False
ARBC,504,2,MWF 11.35-12.25,YK220 003,,[],17.0,3.68,3.25,False,False,False,False,False,False
ARBC,509,1,MW 11.35-12.50,WLH 015,,[],3.0,,,False,False,False,False,False,False
ARBC,513,1,MW 13.00-14.15,YK220 003,,[],6.0,4.5,3.0,False,False,False,False,False,False
ARBC,526,1,1 HTBA,,,[],7.0,4.83,3.0,False,False,False,False,False,False
ARBC,560,1,T 13.30-15.20,,,[],8.0,3.75,3.13,False,False,False,False,False,False
ARCG,128,1,T 13.30-15.20,YK220 001,Hu,[],13.0,3.63,2.88,True,False,False,False,False,False
ARCG,170,1,TTh 9.00-10.15,LORIA 351,Hu,[],22.0,4.0,2.9,True,False,False,False,False,False
ARCG,171,1,MW 9.00-10.15,WLH 201,So,[],144.0,3.6,2.33,False,False,True,False,False,False
ARCG,244,1,TTh 11.35-12.50,WLH 011,Hu,[],20.0,4.59,2.71,True,False,False,False,False,False
ARCG,316L,1,W 14.30-17.30,HLH51 01,,[],13.0,3.7800000000000002,2.38,False,False,False,False,False,False
ARCG,417,1,W 13.30-15.20,HLH51 101,So,[],10.0,4.0,3.0,False,False,True,False,False,False
